datetime,high,low,open,close,volume
1675933200000.00 ,1636.12,1630.55,1632.49,1634.97,9485.37
1675936800000.00 ,1635.13,1630.95,1634.97,1633.24,6874.16
1675940400000.00 ,1640.24,1630.03,1633.24,1633.15,9956.21
1675944000000.00 ,1643.44,1625.7,1633.16,1636.41,16252.33
1675947600000.00 ,1642.36,1634.05,1636.4,1640.15,13586.97
1675951200000.00 ,1649.24,1635.67,1640.16,1637.59,22902.74
1675954800000.00 ,1640.2,1628.1,1637.59,1632.08,16439.47
1675958400000.00 ,1633.67,1616.53,1632.07,1622.81,30108.7
1675962000000.00 ,1629.06,1616,1622.8,1623.56,20590.44
1675965600000.00 ,1630.97,1619.81,1623.57,1621.84,19636.93
1675969200000.00 ,1622.86,1560.47,1621.85,1579.81,90014
1675972800000.00 ,1582.45,1565.03,1579.8,1577.1,36564.78
1675976400000.00 ,1578.07,1524.4,1577.1,1540.55,78708.8
1675980000000.00 ,1550.26,1527.93,1540.56,1537.99,39492.81
1675983600000.00 ,1549.98,1537.08,1537.99,1545.35,23451.32
1675987200000.00 ,1555.01,1541.8,1545.35,1548.52,29861.63
1675990800000.00 ,1553.16,1544.04,1548.51,1549.84,23468
1675994400000.00 ,1550.75,1542,1549.85,1548.88,15522.97
1675998000000.00 ,1549.16,1542.07,1548.88,1543.22,13864.26
1676001600000.00 ,1544.85,1531.2,1543.23,1538.5,20716.31
1676005200000.00 ,1546.95,1529.36,1538.49,1541.57,25506.5
1676008800000.00 ,1549.15,1539.77,1541.58,1548.44,12201.8
1676012400000.00 ,1552.88,1543.47,1548.44,1551.7,12834.62
1676016000000.00 ,1554.46,1548.85,1551.7,1550.83,14028.92
1676019600000.00 ,1552.53,1545.36,1550.83,1545.77,7868.29
1676023200000.00 ,1547.31,1541.84,1545.76,1546.15,9717.27
1676026800000.00 ,1546.15,1534.04,1546.15,1537.03,20080.77
1676030400000.00 ,1542.54,1532.02,1537.04,1534.13,19484.03
1676034000000.00 ,1542.52,1533.98,1534.12,1537.61,14955.87
1676037600000.00 ,1548.01,1535.17,1537.61,1543.49,16981.58
1676041200000.00 ,1547.78,1506,1543.48,1522.36,44229.77
1676044800000.00 ,1534,1514.62,1522.35,1519.78,31543.53
1676048400000.00 ,1526.3,1515.15,1519.77,1526.3,17171.99
1676052000000.00 ,1528.41,1522.73,1526.3,1527.33,14218.92
1676055600000.00 ,1539.19,1523.33,1527.34,1534.28,32108.88
1676059200000.00 ,1535.39,1528.13,1534.29,1529.59,7533.11
1676062800000.00 ,1529.8,1490,1529.6,1505.53,48056.61
1676066400000.00 ,1516.74,1503.84,1505.54,1508.51,19718.55
1676070000000.00 ,1518.7,1504.46,1508.51,1513.06,12980.02
1676073600000.00 ,1517.87,1507.53,1513.05,1515.83,23281.17
1676077200000.00 ,1518.38,1509.52,1515.83,1512.48,10412.06
1676080800000.00 ,1516.99,1511.96,1512.47,1516.74,6924.97
1676084400000.00 ,1523.58,1516.28,1516.74,1520.38,8484.64
1676088000000.00 ,1521.13,1518.17,1520.38,1520,4491.84
1676091600000.00 ,1521.4,1516.23,1520.01,1517.68,6933.3
1676095200000.00 ,1519.26,1514.96,1517.67,1518.71,6215.44
1676098800000.00 ,1523.29,1516,1518.7,1520.81,6738.28
1676102400000.00 ,1526.8,1518.97,1520.8,1522.79,28786.51
1676106000000.00 ,1524.78,1521,1522.78,1522.36,6685.54
1676109600000.00 ,1523.01,1515,1522.37,1518.82,29908.18
1676113200000.00 ,1520.52,1516.87,1518.83,1520.16,4748.59
