datetime,high,low,open,close,volume
2023-03-03 16:53:00,1571.66,1570.90,1571.07,1571.66,2234.328
2023-03-03 16:54:00,1572.74,1569.30,1571.68,1569.56,5162.661
2023-03-03 16:55:00,1571.23,1569.56,1569.57,1570.40,2620.542
2023-03-03 16:56:00,1571.20,1570.30,1570.40,1570.50,1086.933
2023-03-03 16:57:00,1571.33,1570.44,1570.50,1570.60,1303.303
2023-03-03 16:58:00,1571.26,1570.59,1570.59,1571.26,818.863
2023-03-03 16:59:00,1571.70,1571.01,1571.26,1571.27,1803.176
2023-03-03 17:00:00,1571.49,1571.06,1571.28,1571.48,1425.327
2023-03-03 17:01:00,1571.60,1571.35,1571.49,1571.45,1072.106
2023-03-03 17:02:00,1571.61,1571.29,1571.45,1571.54,2395.993
2023-03-03 17:03:00,1573.09,1571.51,1571.54,1573.00,4750.437
2023-03-03 17:04:00,1573.70,1571.86,1573.00,1571.86,7570.799
2023-03-03 17:05:00,1572.71,1570.21,1571.86,1570.22,3745.220
2023-03-03 17:06:00,1570.95,1570.18,1570.21,1570.18,1740.745
2023-03-03 17:07:00,1570.45,1569.40,1570.18,1569.41,2139.785
2023-03-03 17:08:00,1570.69,1569.26,1569.41,1569.26,5368.357
2023-03-03 17:09:00,1570.49,1569.26,1569.27,1570.39,1700.644
2023-03-03 17:10:00,1571.04,1570.39,1570.40,1570.66,1484.041
2023-03-03 17:11:00,1571.28,1569.85,1570.67,1569.85,1157.302
2023-03-03 17:12:00,1570.17,1569.59,1569.86,1569.68,2728.960
2023-03-03 17:13:00,1570.84,1569.67,1569.68,1570.50,1957.205
2023-03-03 17:14:00,1570.79,1569.84,1570.50,1570.25,1888.907
2023-03-03 17:15:00,1570.34,1569.66,1570.24,1570.09,1872.490
2023-03-03 17:16:00,1570.21,1569.76,1570.10,1570.20,1335.667
2023-03-03 17:17:00,1570.36,1569.43,1570.19,1569.44,1106.785
2023-03-03 17:18:00,1569.44,1568.28,1569.44,1569.18,2382.791
2023-03-03 17:19:00,1569.19,1568.60,1569.19,1568.63,1501.668
2023-03-03 17:20:00,1569.60,1568.62,1568.63,1569.22,1201.910
2023-03-03 17:21:00,1569.22,1568.66,1569.22,1568.73,822.565
2023-03-03 17:22:00,1568.73,1567.70,1568.73,1568.00,2033.208
2023-03-03 17:23:00,1568.00,1567.00,1568.00,1567.76,3271.309
2023-03-03 17:24:00,1568.96,1567.75,1567.76,1568.63,1262.134
2023-03-03 17:25:00,1568.63,1567.41,1568.63,1567.88,1204.432
2023-03-03 17:26:00,1567.98,1567.17,1567.88,1567.28,1309.937
2023-03-03 17:27:00,1567.88,1566.70,1567.29,1566.74,2787.334
2023-03-03 17:28:00,1567.70,1566.26,1566.74,1567.58,3737.561
2023-03-03 17:29:00,1568.33,1567.44,1567.57,1568.32,909.983
2023-03-03 17:30:00,1568.58,1568.19,1568.33,1568.19,1028.910
2023-03-03 17:31:00,1568.19,1567.46,1568.19,1567.65,826.796
2023-03-03 17:32:00,1567.74,1567.31,1567.66,1567.31,451.262
2023-03-03 17:33:00,1567.32,1566.91,1567.32,1567.10,750.273
